datetime,text_length,user_verified,sadness,joy,love,anger,fear,surprise,num_tweets
2017-01-01,101.9,0.0,0.049000656511634585,0.7121382905170321,0.00628331204643473,0.15129422344034538,0.07757129756500944,0.003712194858235307,20
2017-01-02,100.62162162162163,0.02702702702702703,0.0712693133076804,0.6253771825970428,0.0051635583403293744,0.20271132995273816,0.09232975932693965,0.003148838641700914,37
2017-01-03,96.73170731707317,0.04878048780487805,0.06426830091740846,0.6457443067395106,0.007380841697407205,0.20270731807232084,0.07692527067251276,0.002973957257004591,41
2017-01-04,112.0609756097561,0.06097560975609756,0.06586033779107,0.5067567258857463,0.004998824793402469,0.27966153474734734,0.13926881668015906,0.0034537682252603857,82
2017-01-05,112.85365853658537,0.024390243902439025,0.0619356160225324,0.632572073421282,0.004139475742349311,0.21307601558794154,0.0855071116505026,0.0027697178715820107,82
2017-01-06,108.36363636363636,0.03636363636363636,0.12252417396203699,0.5012455522252077,0.0047074880577962505,0.26291379025629297,0.1052652828458866,0.003343700985847549,55
2017-01-07,109.39473684210526,0.02631578947368421,0.0851589709345717,0.6559896897524595,0.005987620874197762,0.18475701224279442,0.06472857114184942,0.0033781333048337778,38
2017-01-08,109.6,0.04,0.10613341188989579,0.6521855497360229,0.005503873483976349,0.17539422464324161,0.05784901601378806,0.002933927006670274,25
2017-01-09,110.43636363636364,0.0,0.041321575167504225,0.5666228806261312,0.004463192403570495,0.23175731993026355,0.15271428106776017,0.0031207416831007737,55
2017-01-10,101.5657894736842,0.06578947368421052,0.06427104664908256,0.5602495515363684,0.004856958395593162,0.27963269532560125,0.08640265571624409,0.004587095786088244,76
2017-01-11,113.39759036144578,0.1686746987951807,0.044962838161329975,0.47759610674545977,0.0039550022706698,0.3818806530227492,0.08823574715397736,0.003369648469589561,83
2017-01-12,108.0886075949367,0.0379746835443038,0.04358155343385378,0.49391107940368495,0.004341559112145671,0.35581695162057525,0.09856306033760097,0.003785796135058332,79
2017-01-13,111.16666666666667,0.023809523809523808,0.03195194781403102,0.6646165188756727,0.005184244677712698,0.22507012235083884,0.06994720735210216,0.0032299766954522404,42
2017-01-14,110.03448275862068,0.0,0.061745687136988574,0.5956579613286584,0.00589087058725799,0.27949958627015864,0.05432836713413868,0.002877514636754219,29
2017-01-15,107.60714285714286,0.0,0.0764589562812554,0.6287911752504962,0.005829578016086349,0.21658286026545934,0.0693403228319117,0.002997112934411104,28
2017-01-16,100.07142857142857,0.07142857142857142,0.13070703195574293,0.5523282945754805,0.005620688054477796,0.2608002979832236,0.04747330645269748,0.0030703694127233966,14
2017-01-17,107.91935483870968,0.08064516129032258,0.06623119670069672,0.581558590409376,0.011587948326656085,0.2362484436279403,0.10132863079272811,0.0030451949841658315,62
2017-01-18,103.50649350649351,0.07792207792207792,0.04919108207029133,0.6281438248070235,0.0049483396117454516,0.23562106537381672,0.07823331886978045,0.0038623707302824846,77
2017-01-19,106.74242424242425,0.030303030303030304,0.1091064208991487,0.6140949292660507,0.004734717373856146,0.18006697597659446,0.08804646714336493,0.003950498265718731,66
2017-01-20,107.8840579710145,0.028985507246376812,0.06129008776548764,0.6600387406305991,0.005417004184193396,0.20352591145648688,0.06684235335611131,0.002885907081519321,69
2017-01-21,110.4,0.0,0.026740717794746162,0.6858304098248482,0.005304449354298413,0.2215747281908989,0.05734234731644392,0.0032073284790385516,20
2017-01-22,105.0,0.0,0.027639656750993294,0.7133677926930514,0.006504373243925246,0.16858995299447666,0.08004982921887528,0.0038483966861597514,11
2017-01-23,101.77966101694915,0.01694915254237288,0.04606071732527876,0.5681424984487436,0.0054927144803390915,0.3004625889520019,0.07652745693448489,0.0033140209231178387,59
2017-01-24,100.14925373134328,0.04477611940298507,0.06474873749886764,0.5417170700505932,0.005175394758429212,0.281408189762898,0.08931599772073079,0.01763461129574814,67
2017-01-25,110.66666666666667,0.07017543859649122,0.038243977904417796,0.6549388970199385,0.006278572671458517,0.22703418552185195,0.07014714265134994,0.0033572265590344997,57
2017-01-26,117.28169014084507,0.014084507042253521,0.029080108314765696,0.6627074102805534,0.004648575122291091,0.23294625758245902,0.06728279719647334,0.003334847619120871,71
2017-01-27,116.61290322580645,0.13978494623655913,0.045724675363500514,0.665738797520027,0.005765096709427614,0.20489593470526699,0.07487379648580006,0.0030017034690489153,93
2017-01-28,118.02702702702703,0.02702702702702703,0.028070284273928485,0.7341113446934803,0.004907722128681033,0.1738822367765966,0.05610248146931062,0.002925916368022209,37
2017-01-29,115.27777777777777,0.07407407407407407,0.05613774417563238,0.6478449081553629,0.005038569075555575,0.21594713864356485,0.0626226145050842,0.012409021154140916,54
2017-01-30,109.53543307086615,0.07874015748031496,0.04382222249469624,0.645822222077372,0.0043635503975601175,0.20151276470392973,0.1006859584491953,0.0037932797558752336,127
2017-01-31,101.08906882591093,0.1214574898785425,0.08670264142949553,0.5983328417530104,0.012101442415301636,0.22499443792718224,0.07267654552398983,0.005192085899443739,247
2017-02-01,103.05357142857143,0.08035714285714286,0.10183895559670678,0.6015031714736584,0.0048313510599525345,0.2218687911232077,0.06701504888120066,0.0029426827742489487,112
2017-02-02,111.48101265822785,0.02531645569620253,0.08970546474624307,0.5611245575643887,0.005265846040211854,0.23973491979848383,0.10031950971755624,0.003849712834300037,79
2017-02-03,103.37606837606837,0.042735042735042736,0.08361881988125049,0.6363437752752827,0.0045759988521846635,0.19367328430545858,0.07887824556619152,0.0029098720842739567,117
2017-02-04,112.87179487179488,0.0,0.04609073405989852,0.6795412262376302,0.004991825538663528,0.20953085049031636,0.05684173283859705,0.003003658725318905,39
2017-02-05,106.58333333333333,0.041666666666666664,0.03502576429552088,0.6814399851330867,0.005821733337749417,0.2282789555223038,0.04640668689777764,0.0030268929209948205,24
2017-02-06,103.91935483870968,0.08064516129032258,0.053245547806821586,0.5083945709047839,0.005135002921545698,0.329427691461939,0.10046495775496887,0.0033322198348375216,62
2017-02-07,102.65671641791045,0.0,0.032775498973553197,0.643759822309601,0.004454696155674478,0.2556100742571723,0.06036009960599355,0.0030398221782916017,67
2017-02-08,110.42592592592592,0.018518518518518517,0.06671455956637617,0.641820726579883,0.005467127115008663,0.21605998480043598,0.06634947334397887,0.0035881228681386413,54
2017-02-09,108.3953488372093,0.06976744186046512,0.026836369121663792,0.5339821195392328,0.0502032088210568,0.3049835389301311,0.08124439618929268,0.0027503474340719973,43
2017-02-10,109.45614035087719,0.0,0.11246103061702135,0.519892775401036,0.004999192369787284,0.28327966543331157,0.07594594949261048,0.003421385171557695,57
2017-02-11,116.60714285714286,0.03571428571428571,0.027848260963634987,0.5647414114708746,0.005503599800119575,0.31505932013637256,0.0834202826289194,0.0034271295517100953,28
2017-02-12,101.8,0.0,0.026592547155451028,0.7084568073693663,0.006225590424146503,0.18720953434705734,0.06799599250778555,0.0035195461777038873,25
2017-02-13,112.4888888888889,0.0,0.021689300410475374,0.6270469387165374,0.0038470798320809586,0.25903086888914306,0.08568227674501637,0.002703540399023849,45
2017-02-14,112.1076923076923,0.03076923076923077,0.04879539460481073,0.6241864648038664,0.004736096986408274,0.22897146530986692,0.09039876592041064,0.002911817828247037,65
2017-02-15,104.25925925925925,0.037037037037037035,0.04137161254227437,0.609956390133852,0.004873374199284884,0.24369374138984345,0.09689240584101091,0.0032124830804043736,81
2017-02-16,109.12222222222222,0.03333333333333333,0.03469451098676978,0.5399199045444322,0.004352604765315644,0.3155061841593124,0.10246933609564116,0.0030574560411170955,90
2017-02-17,107.88679245283019,0.09433962264150944,0.057513744936034714,0.5359281530858562,0.022070460146697203,0.2706484542346893,0.11012284024750357,0.003716336761465085,53
2017-02-18,112.18181818181819,0.0,0.02434008642607792,0.6164043654095043,0.005218038070862266,0.2571266107261181,0.09345245587808843,0.0034584524956616488,22
2017-02-19,121.57894736842105,0.10526315789473684,0.027070782995954352,0.6190541710116362,0.005856982692708506,0.2726532133712776,0.07192762161139399,0.0034372529863551456,19
2017-02-20,98.35,0.0,0.05184664098778739,0.6725207649171352,0.004961838340386748,0.20064947188366206,0.0672251272131689,0.0027961532134213483,20
2017-02-21,106.65333333333334,0.08,0.03704656817872698,0.6393976573025187,0.005062952588389938,0.21012236028405218,0.10525767697603441,0.0031127813656348733,75
2017-02-22,111.71052631578948,0.013157894736842105,0.026994416897650808,0.5986458914795596,0.004757741741885088,0.2745694054158919,0.09182643278740886,0.003206112342779402,76
2017-02-23,101.16346153846153,0.04807692307692308,0.09621490026312621,0.5317456892091565,0.004664746230376365,0.25390289393292803,0.1102763379948066,0.0031954383763289885,104
2017-02-24,103.76666666666667,0.022222222222222223,0.09034410571071526,0.5738553033223273,0.004709633631541187,0.24260352717602574,0.08511487779032904,0.0033725382831309818,90
2017-02-25,113.66666666666667,0.0,0.08995590061836299,0.5672343888186983,0.004697150378931491,0.2157109632445056,0.07203380995252658,0.05036778316467202,21
2017-02-26,95.94736842105263,0.05263157894736842,0.03326222296853207,0.6436144639002649,0.005173832674412743,0.22047912045136878,0.09396006720826815,0.003510290432084156,19
2017-02-27,104.59420289855072,0.0,0.04965458786118425,0.611001690691067,0.005021148721056491,0.23018992475092248,0.10110024049577802,0.003032400002205353,69
2017-02-28,114.62666666666667,0.06666666666666667,0.07617844244930894,0.631816703962783,0.004846725536820789,0.17547816921801618,0.10838488046623146,0.0032950775474697973,75
2017-03-01,109.34065934065934,0.03296703296703297,0.0734047957083241,0.6636511924251873,0.0038718589374304307,0.19895683297155692,0.05741776358451346,0.0026975591746312413,91
2017-03-02,111.81818181818181,0.0,0.033329729146013655,0.5570272018852517,0.005860819309336049,0.26355626944374916,0.13687757175560392,0.0033484091708845826,66
2017-03-03,109.65151515151516,0.030303030303030304,0.10286799497694257,0.5504306374368202,0.004730774874615511,0.26352165273838735,0.07513024768559262,0.0033186862633694104,66
2017-03-04,106.3157894736842,0.0,0.07049763055003591,0.6026494574586028,0.005183886993970526,0.24725714378598096,0.07099444564971093,0.0034174069005530328,19
2017-03-05,124.14285714285714,0.0,0.020709422902048875,0.61473729071163,0.003938009050519516,0.30787709470106556,0.049609317646605804,0.003128871955032948,21
2017-03-06,110.85185185185185,0.09259259259259259,0.04827426088094297,0.6207878004061058,0.004691993196266358,0.24110320723331016,0.08214109990836328,0.003001621488322228,54
2017-03-07,106.91428571428571,0.08571428571428572,0.04836605824530125,0.5053601052345974,0.004442596675445592,0.3537842994048593,0.08490979317825155,0.0031371389445017223,70
2017-03-08,114.72839506172839,0.09876543209876543,0.048676235500700125,0.5268773338182565,0.004534197876367856,0.32191121530141337,0.09509764505761538,0.002903374577412543,81
2017-03-09,109.72131147540983,0.08196721311475409,0.041141401371368985,0.6115373128788454,0.005344226897205608,0.24949038209447058,0.08917559032542173,0.0033110942816567896,61
2017-03-10,111.9245283018868,0.03773584905660377,0.040000517512144486,0.5979652095878198,0.004738454565017062,0.27216046362377283,0.07977041355026711,0.005364942422602326,53
2017-03-11,103.0,0.0,0.04222150702553336,0.6309117108583451,0.005136009305715561,0.2087203322269488,0.10944730625196826,0.0035631222839583644,20
2017-03-12,99.23529411764706,0.0,0.022560190792907688,0.6921658761361066,0.005312946912668207,0.1892806964323801,0.08702131705906462,0.0036589681848828845,17
