datetime,text_length,user_verified,sadness,joy,love,anger,fear,surprise,num_tweets
2017-01-16,120.0,0.0,0.03222173824906348,0.6583696007728577,0.005198772065341473,0.1251988410949707,0.17452335357666016,0.004487808793783188,1
2017-01-17,,,,,,,,,0
2017-01-18,,,,,,,,,0
2017-01-19,,,,,,,,,0
2017-01-20,,,,,,,,,0
2017-01-21,,,,,,,,,0
2017-01-22,,,,,,,,,0
2017-01-23,,,,,,,,,0
2017-01-24,,,,,,,,,0
2017-01-25,,,,,,,,,0
2017-01-26,,,,,,,,,0
2017-01-27,,,,,,,,,0
2017-01-28,,,,,,,,,0
2017-01-29,,,,,,,,,0
2017-01-30,,,,,,,,,0
2017-01-31,,,,,,,,,0
2017-02-01,,,,,,,,,0
2017-02-02,,,,,,,,,0
2017-02-03,,,,,,,,,0
2017-02-04,,,,,,,,,0
2017-02-05,,,,,,,,,0
2017-02-06,,,,,,,,,0
2017-02-07,,,,,,,,,0
2017-02-08,,,,,,,,,0
2017-02-09,90.0,0.0,0.03124156780540943,0.4751100838184357,0.003949176054447889,0.08146058022975923,0.4032446444034576,0.004993933718651533,1
2017-02-10,,,,,,,,,0
2017-02-11,,,,,,,,,0
2017-02-12,,,,,,,,,0
2017-02-13,,,,,,,,,0
2017-02-14,,,,,,,,,0
2017-02-15,,,,,,,,,0
2017-02-16,,,,,,,,,0
2017-02-17,124.0,0.0,0.007205597124993802,0.897507905960083,0.0023793228901922703,0.04747284203767777,0.041978854686021805,0.0034553748555481434,1
2017-02-18,,,,,,,,,0
2017-02-19,,,,,,,,,0
2017-02-20,,,,,,,,,0
2017-02-21,,,,,,,,,0
2017-02-22,,,,,,,,,0
2017-02-23,,,,,,,,,0
2017-02-24,,,,,,,,,0
2017-02-25,,,,,,,,,0
2017-02-26,,,,,,,,,0
2017-02-27,,,,,,,,,0
2017-02-28,,,,,,,,,0
2017-03-01,,,,,,,,,0
2017-03-02,,,,,,,,,0
2017-03-03,,,,,,,,,0
2017-03-04,,,,,,,,,0
2017-03-05,,,,,,,,,0
2017-03-06,,,,,,,,,0
2017-03-07,,,,,,,,,0
2017-03-08,87.0,0.0,0.012582840397953987,0.24579644203186035,0.002849665703251958,0.6924745440483093,0.04387173429131508,0.0024247989058494572,1
2017-03-09,,,,,,,,,0
2017-03-10,,,,,,,,,0
2017-03-11,,,,,,,,,0
2017-03-12,,,,,,,,,0
2017-03-13,,,,,,,,,0
2017-03-14,,,,,,,,,0
2017-03-15,,,,,,,,,0
2017-03-16,,,,,,,,,0
2017-03-17,120.0,0.0,0.031649209558963776,0.5705829858779907,0.005322301760315895,0.11716385930776595,0.26970016956329346,0.0055814837105572215,1
2017-03-18,,,,,,,,,0
2017-03-19,,,,,,,,,0
2017-03-20,,,,,,,,,0
2017-03-21,,,,,,,,,0
2017-03-22,,,,,,,,,0
2017-03-23,,,,,,,,,0
2017-03-24,,,,,,,,,0
2017-03-25,,,,,,,,,0
2017-03-26,,,,,,,,,0
2017-03-27,,,,,,,,,0
2017-03-28,,,,,,,,,0
2017-03-29,,,,,,,,,0
2017-03-30,,,,,,,,,0
2017-03-31,,,,,,,,,0
2017-04-01,,,,,,,,,0
2017-04-02,,,,,,,,,0
2017-04-03,95.0,0.0,0.008188524283468723,0.945143699645996,0.0022708501201123,0.038012407720088966,0.005183021537959576,0.0012015202082693575,1
2017-04-04,159.0,0.0,0.020663853734731674,0.7332328557968141,0.0049928827211260796,0.13112017512321472,0.10552781075239184,0.0044624321162700644,1
2017-04-05,,,,,,,,,0
2017-04-06,,,,,,,,,0
2017-04-07,,,,,,,,,0
2017-04-08,,,,,,,,,0
2017-04-09,,,,,,,,,0
2017-04-10,,,,,,,,,0
2017-04-11,,,,,,,,,0
2017-04-12,,,,,,,,,0
2017-04-13,,,,,,,,,0
2017-04-14,,,,,,,,,0
2017-04-15,,,,,,,,,0
2017-04-16,,,,,,,,,0
2017-04-17,,,,,,,,,0
2017-04-18,,,,,,,,,0
2017-04-19,111.0,0.0,0.014671262353658674,0.8787732124328613,0.002972435904666781,0.07443000376224518,0.02680607512593269,0.002347140107303858,1
2017-04-20,,,,,,,,,0
2017-04-21,,,,,,,,,0
2017-04-22,,,,,,,,,0
2017-04-23,,,,,,,,,0
2017-04-24,,,,,,,,,0
2017-04-25,,,,,,,,,0
2017-04-26,,,,,,,,,0
2017-04-27,,,,,,,,,0
2017-04-28,,,,,,,,,0
2017-04-29,,,,,,,,,0
2017-04-30,,,,,,,,,0
2017-05-01,94.0,0.0,0.013498493004590273,0.8309175670146942,0.003892354667186737,0.09817551448941231,0.04941488243639469,0.004101131344214082,2
2017-05-02,,,,,,,,,0
2017-05-03,,,,,,,,,0
2017-05-04,107.0,0.0,0.004514797590672971,0.9567037224769592,0.001240071258507669,0.03193802759051323,0.004369932692497969,0.001233404385857284,1
2017-05-05,,,,,,,,,0
2017-05-06,,,,,,,,,0
2017-05-07,,,,,,,,,0
2017-05-08,,,,,,,,,0
2017-05-09,,,,,,,,,0
2017-05-10,,,,,,,,,0
2017-05-11,,,,,,,,,0
2017-05-12,,,,,,,,,0
2017-05-13,,,,,,,,,0
2017-05-14,,,,,,,,,0
2017-05-15,,,,,,,,,0
